,Date,Open,High,Low,Close,Adj Close,Volume
717,"May 26, 2023",173.32,175.77,173.11,175.43,173.16,54835000.0
718,"May 25, 2023",172.41,173.9,171.69,172.99,170.76,56058300.0
719,"May 24, 2023",171.09,172.42,170.52,171.84,169.62,45143500.0
720,"May 23, 2023",173.13,173.38,171.28,171.56,169.34,50747300.0
721,"May 22, 2023",173.98,174.71,173.45,174.2,171.95,43570900.0
722,"May 19, 2023",176.39,176.39,174.94,175.16,172.9,55809500.0
723,"May 18, 2023",173.0,175.24,172.58,175.05,172.79,65496700.0
724,"May 17, 2023",171.71,172.93,170.42,172.69,170.46,57951600.0
725,"May 16, 2023",171.99,173.14,171.8,172.07,169.85,42110300.0
726,"May 15, 2023",173.16,173.21,171.47,172.07,169.85,37266700.0
727,"May 12, 2023",173.62,174.06,171.0,172.57,170.34,45533100.0
728,"May 11, 2023",173.85,174.59,172.17,173.75,171.27,49514700.0
729,"May 10, 2023",173.02,174.03,171.9,173.56,171.08,53724500.0
730,"May 9, 2023",173.05,173.54,171.6,171.77,169.32,45326900.0
731,"May 8, 2023",172.48,173.85,172.11,173.5,171.02,55962800.0
732,"May 5, 2023",170.98,174.3,170.76,173.57,171.09,113453200.0
733,"May 4, 2023",164.89,167.04,164.31,165.79,163.42,81235400.0
734,"May 3, 2023",169.5,170.92,167.16,167.45,165.06,65136000.0
735,"May 2, 2023",170.09,170.35,167.54,168.54,166.13,48425700.0
736,"May 1, 2023",169.28,170.45,168.64,169.59,167.17,52472900.0
737,"Apr 28, 2023",168.49,169.85,167.88,169.68,167.26,55275900.0
738,"Apr 27, 2023",165.19,168.56,165.19,168.41,166.01,64902300.0
739,"Apr 26, 2023",163.06,165.28,162.8,163.76,161.42,45498800.0
740,"Apr 25, 2023",165.19,166.31,163.73,163.77,161.43,48714100.0
741,"Apr 24, 2023",165.0,165.6,163.89,165.33,162.97,41949600.0
742,"Apr 21, 2023",165.05,166.45,164.49,165.02,162.66,58337300.0
743,"Apr 20, 2023",166.09,167.87,165.56,166.65,164.27,52456400.0
744,"Apr 19, 2023",165.8,168.16,165.54,167.63,165.24,47720200.0
745,"Apr 18, 2023",166.1,167.41,165.65,166.47,164.09,49923000.0
746,"Apr 17, 2023",165.09,165.39,164.03,165.23,162.87,41516200.0
747,"Apr 14, 2023",164.59,166.32,163.82,165.21,162.85,49386500.0
748,"Apr 13, 2023",161.63,165.8,161.42,165.56,163.2,68445600.0
749,"Apr 12, 2023",161.22,162.06,159.78,160.1,157.81,50133100.0
750,"Apr 11, 2023",162.35,162.36,160.51,160.8,158.5,47644200.0
751,"Apr 10, 2023",161.42,162.03,160.08,162.03,159.72,47716900.0
752,"Apr 6, 2023",162.43,164.96,162.0,164.66,162.31,45390100.0
753,"Apr 5, 2023",164.74,165.05,161.8,163.76,161.42,51511700.0
754,"Apr 4, 2023",166.6,166.84,165.11,165.63,163.26,46278300.0
755,"Apr 3, 2023",164.27,166.29,164.22,166.17,163.8,56976200.0
756,"Mar 31, 2023",162.44,165.0,161.91,164.9,162.55,68749800.0
757,"Mar 30, 2023",161.53,162.47,161.27,162.36,160.04,49501700.0
758,"Mar 29, 2023",159.37,161.05,159.35,160.77,158.47,51305700.0
759,"Mar 28, 2023",157.97,158.49,155.98,157.65,155.4,45992200.0
760,"Mar 27, 2023",159.94,160.77,157.87,158.28,156.02,52390300.0
761,"Mar 24, 2023",158.86,160.34,157.85,160.25,157.96,59196500.0
762,"Mar 23, 2023",158.83,161.55,157.68,158.93,156.66,67622100.0
763,"Mar 22, 2023",159.3,162.14,157.81,157.83,155.58,75701800.0
764,"Mar 21, 2023",157.32,159.4,156.54,159.28,157.01,73938300.0
765,"Mar 20, 2023",155.07,157.82,154.15,157.4,155.15,73641400.0
766,"Mar 17, 2023",156.08,156.74,154.28,155.0,152.79,98944600.0
767,"Mar 16, 2023",152.16,156.46,151.64,155.85,153.62,76161100.0
768,"Mar 15, 2023",151.19,153.25,149.92,152.99,150.81,77167900.0
769,"Mar 14, 2023",151.28,153.4,150.1,152.59,150.41,73695900.0
770,"Mar 13, 2023",147.81,153.14,147.7,150.47,148.32,84457100.0
771,"Mar 10, 2023",150.21,150.94,147.61,148.5,146.38,68572400.0
772,"Mar 9, 2023",153.56,154.54,150.23,150.59,148.44,53833600.0
773,"Mar 8, 2023",152.81,153.47,151.83,152.87,150.69,47204800.0
774,"Mar 7, 2023",153.7,154.03,151.13,151.6,149.44,56182000.0
775,"Mar 6, 2023",153.79,156.3,153.46,153.83,151.63,87558000.0
776,"Mar 3, 2023",148.04,151.11,147.33,151.03,148.87,70732300.0
777,"Mar 2, 2023",144.38,146.71,143.9,145.91,143.83,52238100.0
778,"Mar 1, 2023",146.83,147.23,145.01,145.31,143.23,55479000.0
779,"Feb 28, 2023",147.05,149.08,146.83,147.41,145.3,50547000.0
780,"Feb 27, 2023",147.71,149.17,147.45,147.92,145.81,44998500.0
781,"Feb 24, 2023",147.11,147.19,145.72,146.71,144.61,55469600.0
782,"Feb 23, 2023",150.09,150.34,147.24,149.4,147.27,48394200.0
783,"Feb 22, 2023",148.87,149.95,147.16,148.91,146.78,51011300.0
784,"Feb 21, 2023",150.2,151.3,148.41,148.48,146.36,58867200.0
785,"Feb 17, 2023",152.35,153.0,150.85,152.55,150.37,59144100.0
786,"Feb 16, 2023",153.51,156.33,153.35,153.71,151.51,68167900.0
787,"Feb 15, 2023",153.11,155.5,152.88,155.33,153.11,65573800.0
788,"Feb 14, 2023",152.12,153.77,150.86,153.2,151.01,61707600.0
789,"Feb 13, 2023",150.95,154.26,150.92,153.85,151.65,62199000.0
790,"Feb 10, 2023",149.46,151.34,149.22,151.01,148.85,57450700.0
791,"Feb 9, 2023",153.78,154.33,150.42,150.87,148.49,56007100.0
792,"Feb 8, 2023",153.88,154.58,151.17,151.92,149.52,64120100.0
793,"Feb 7, 2023",150.64,155.23,150.64,154.65,152.21,83322600.0
794,"Feb 6, 2023",152.57,153.1,150.78,151.73,149.34,69858300.0
795,"Feb 3, 2023",148.03,157.38,147.83,154.5,152.06,154357300.0
796,"Feb 2, 2023",148.9,151.18,148.17,150.82,148.44,118339000.0
797,"Feb 1, 2023",143.97,146.61,141.32,145.43,143.13,77663600.0
798,"Jan 31, 2023",142.7,144.34,142.28,144.29,142.01,65874500.0
799,"Jan 30, 2023",144.96,145.55,142.85,143.0,140.74,64015300.0
800,"Jan 27, 2023",143.16,147.23,143.08,145.93,143.63,70555800.0
801,"Jan 26, 2023",143.17,144.25,141.9,143.96,141.69,54105100.0
802,"Jan 25, 2023",140.89,142.43,138.81,141.86,139.62,65799300.0
803,"Jan 24, 2023",140.31,143.16,140.3,142.53,140.28,66435100.0
804,"Jan 23, 2023",138.12,143.32,137.9,141.11,138.88,81760300.0
805,"Jan 20, 2023",135.28,138.02,134.22,137.87,135.69,80223600.0
806,"Jan 19, 2023",134.08,136.25,133.77,135.27,133.14,58280400.0
807,"Jan 18, 2023",136.82,138.61,135.03,135.21,133.08,69672800.0
808,"Jan 17, 2023",134.83,137.29,134.13,135.94,133.79,63646600.0
809,"Jan 13, 2023",132.03,134.92,131.66,134.76,132.63,57809700.0
810,"Jan 12, 2023",133.88,134.26,131.44,133.41,131.3,71379600.0
811,"Jan 11, 2023",131.25,133.51,130.46,133.49,131.38,69458900.0
812,"Jan 10, 2023",130.26,131.26,128.12,130.73,128.67,63896200.0
813,"Jan 9, 2023",130.47,133.41,129.89,130.15,128.1,70790800.0
814,"Jan 6, 2023",126.01,130.29,124.89,129.62,127.57,87754700.0
815,"Jan 5, 2023",127.13,127.77,124.76,125.02,123.05,80962700.0
816,"Jan 4, 2023",126.89,128.66,125.08,126.36,124.37,89113600.0
817,"Jan 3, 2023",130.28,130.9,124.17,125.07,123.1,112117500.0
818,"Dec 30, 2022",128.41,129.95,127.43,129.93,127.88,77034200.0
819,"Dec 29, 2022",127.99,130.48,127.73,129.61,127.56,75703700.0
820,"Dec 28, 2022",129.67,131.03,125.87,126.04,124.05,85438400.0
821,"Dec 27, 2022",131.38,131.41,128.72,130.03,127.98,69007800.0
822,"Dec 23, 2022",130.92,132.42,129.64,131.86,129.78,63814900.0
823,"Dec 22, 2022",134.35,134.56,130.3,132.23,130.14,77852100.0
824,"Dec 21, 2022",132.98,136.81,132.75,135.45,133.31,85928000.0
825,"Dec 20, 2022",131.39,133.25,129.89,132.3,130.21,77432800.0
826,"Dec 19, 2022",135.11,135.2,131.32,132.37,130.28,79592600.0
827,"Dec 16, 2022",136.69,137.65,133.73,134.51,132.39,160156900.0
828,"Dec 15, 2022",141.11,141.8,136.03,136.5,134.35,98931900.0
829,"Dec 14, 2022",145.35,146.66,141.16,143.21,140.95,82291200.0
830,"Dec 13, 2022",149.5,149.97,144.24,145.47,143.17,93886200.0
831,"Dec 12, 2022",142.7,144.5,141.06,144.49,142.21,70462700.0
832,"Dec 9, 2022",142.34,145.57,140.9,142.16,139.92,76097000.0
833,"Dec 8, 2022",142.36,143.52,141.1,142.65,140.4,62128300.0
834,"Dec 7, 2022",142.19,143.37,140.0,140.94,138.72,69721100.0
835,"Dec 6, 2022",147.07,147.3,141.92,142.91,140.65,64727200.0
836,"Dec 5, 2022",147.77,150.92,145.77,146.63,144.32,68826400.0
837,"Dec 2, 2022",145.96,148.0,145.65,147.81,145.48,65447400.0
838,"Dec 1, 2022",148.21,149.13,146.61,148.31,145.97,71250400.0
839,"Nov 30, 2022",141.4,148.72,140.55,148.03,145.69,111380900.0
840,"Nov 29, 2022",144.29,144.81,140.35,141.17,138.94,83763800.0
841,"Nov 28, 2022",145.14,146.64,143.38,144.22,141.94,69246000.0
842,"Nov 25, 2022",148.31,148.88,147.12,148.11,145.77,35195900.0
843,"Nov 23, 2022",149.45,151.83,149.34,151.07,148.69,58301400.0
844,"Nov 22, 2022",148.13,150.42,146.93,150.18,147.81,51804100.0
845,"Nov 21, 2022",150.16,150.37,147.72,148.01,145.67,58724100.0
846,"Nov 18, 2022",152.31,152.7,149.97,151.29,148.9,74829600.0
847,"Nov 17, 2022",146.43,151.48,146.15,150.72,148.34,80389400.0
848,"Nov 16, 2022",149.13,149.87,147.29,148.79,146.44,64218300.0
849,"Nov 15, 2022",152.22,153.59,148.56,150.04,147.67,89868300.0
850,"Nov 14, 2022",148.97,150.28,147.43,148.28,145.94,73374100.0
851,"Nov 11, 2022",145.82,150.01,144.37,149.7,147.34,93979700.0
852,"Nov 10, 2022",141.24,146.87,139.5,146.87,144.55,118854000.0
853,"Nov 9, 2022",138.5,138.55,134.59,134.87,132.74,74917800.0
854,"Nov 8, 2022",140.41,141.43,137.49,139.5,137.3,89908500.0
855,"Nov 7, 2022",137.11,139.15,135.67,138.92,136.73,83374600.0
856,"Nov 4, 2022",142.09,142.67,134.38,138.38,136.2,140814800.0
857,"Nov 3, 2022",142.06,142.8,138.75,138.88,136.46,97918500.0
858,"Nov 2, 2022",148.95,152.17,145.0,145.03,142.5,93604600.0
859,"Nov 1, 2022",155.08,155.45,149.13,150.65,148.03,80379300.0
860,"Oct 31, 2022",153.16,154.24,151.92,153.34,150.67,97943200.0
861,"Oct 28, 2022",148.2,157.5,147.82,155.74,153.03,164762400.0
862,"Oct 27, 2022",148.07,149.05,144.13,144.8,142.28,109180200.0
863,"Oct 26, 2022",150.96,151.99,148.04,149.35,146.75,88194300.0
864,"Oct 25, 2022",150.09,152.49,149.36,152.34,149.69,74732300.0
865,"Oct 24, 2022",147.19,150.23,146.0,149.45,146.85,75981900.0
866,"Oct 21, 2022",142.87,147.85,142.65,147.27,144.71,86548600.0
867,"Oct 20, 2022",143.02,145.89,142.65,143.39,140.89,64522000.0
868,"Oct 19, 2022",141.69,144.95,141.5,143.86,141.35,61758300.0
869,"Oct 18, 2022",145.49,146.7,140.61,143.75,141.25,99136600.0
870,"Oct 17, 2022",141.07,142.9,140.27,142.41,139.93,85250900.0
871,"Oct 14, 2022",144.31,144.52,138.19,138.38,135.97,88598000.0
872,"Oct 13, 2022",134.99,143.59,134.37,142.99,140.5,113224000.0
873,"Oct 12, 2022",139.13,140.36,138.16,138.34,135.93,70433700.0
874,"Oct 11, 2022",139.9,141.35,138.22,138.98,136.56,77033700.0
875,"Oct 10, 2022",140.42,141.89,138.57,140.42,137.97,74899000.0
876,"Oct 7, 2022",142.54,143.1,139.45,140.09,137.65,85925600.0
877,"Oct 6, 2022",145.81,147.54,145.22,145.43,142.9,68402200.0
878,"Oct 5, 2022",144.07,147.38,143.01,146.4,143.85,79471000.0
879,"Oct 4, 2022",145.03,146.22,144.26,146.1,143.56,87830100.0
880,"Oct 3, 2022",138.21,143.07,137.69,142.45,139.97,114311700.0
881,"Sep 30, 2022",141.28,143.1,138.0,138.2,135.79,124925300.0
882,"Sep 29, 2022",146.1,146.72,140.68,142.48,140.0,128138200.0
883,"Sep 28, 2022",147.64,150.64,144.84,149.84,147.23,146691400.0
884,"Sep 27, 2022",152.74,154.72,149.95,151.76,149.12,84442700.0
885,"Sep 26, 2022",149.66,153.77,149.64,150.77,148.14,93339400.0
886,"Sep 23, 2022",151.19,151.47,148.56,150.43,147.81,96029900.0
887,"Sep 22, 2022",152.38,154.47,150.91,152.74,150.08,86652500.0
888,"Sep 21, 2022",157.34,158.74,153.6,153.72,151.04,101696800.0
889,"Sep 20, 2022",153.4,158.08,153.08,156.9,154.17,107689800.0
890,"Sep 19, 2022",149.31,154.56,149.1,154.48,151.79,81474200.0
891,"Sep 16, 2022",151.21,151.35,148.37,150.7,148.08,162278800.0
892,"Sep 15, 2022",154.65,155.24,151.38,152.37,149.72,90481100.0
893,"Sep 14, 2022",154.79,157.1,153.61,155.31,152.61,87965400.0
894,"Sep 13, 2022",159.9,160.54,153.37,153.84,151.16,122656600.0
895,"Sep 12, 2022",159.59,164.26,159.3,163.43,160.58,104956000.0
896,"Sep 9, 2022",155.47,157.82,154.75,157.37,154.63,68028800.0
897,"Sep 8, 2022",154.64,156.36,152.68,154.46,151.77,84923800.0
898,"Sep 7, 2022",154.82,156.67,153.61,155.96,153.24,87449600.0
899,"Sep 6, 2022",156.47,157.09,153.69,154.53,151.84,73714800.0
900,"Sep 2, 2022",159.75,160.36,154.97,155.81,153.1,76957800.0
901,"Sep 1, 2022",156.64,158.42,154.67,157.96,155.21,74229900.0
902,"Aug 31, 2022",160.31,160.58,157.14,157.22,154.48,87991100.0
903,"Aug 30, 2022",162.13,162.56,157.72,158.91,156.14,77906200.0
904,"Aug 29, 2022",161.15,162.9,159.82,161.38,158.57,73314000.0
905,"Aug 26, 2022",170.57,171.05,163.56,163.62,160.77,78961000.0
906,"Aug 25, 2022",168.78,170.14,168.35,170.03,167.07,51218200.0
907,"Aug 24, 2022",167.32,168.11,166.25,167.53,164.61,53841500.0
908,"Aug 23, 2022",167.08,168.71,166.65,167.23,164.32,54147100.0
909,"Aug 22, 2022",169.69,169.86,167.14,167.57,164.65,69026800.0
910,"Aug 19, 2022",173.03,173.74,171.31,171.52,168.53,70346300.0
911,"Aug 18, 2022",173.75,174.9,173.12,174.15,171.12,62290100.0
912,"Aug 17, 2022",172.77,176.15,172.57,174.55,171.51,79542000.0
913,"Aug 16, 2022",172.78,173.71,171.66,173.03,170.02,56377100.0
914,"Aug 15, 2022",171.52,173.39,171.35,173.19,170.17,54091700.0
915,"Aug 12, 2022",169.82,172.17,169.4,172.1,169.1,68039400.0
916,"Aug 11, 2022",170.06,170.99,168.19,168.49,165.56,57149200.0
917,"Aug 10, 2022",167.68,169.34,166.9,169.24,166.29,70170500.0
918,"Aug 9, 2022",164.02,165.82,163.25,164.92,162.05,63135500.0
919,"Aug 8, 2022",166.37,167.81,164.2,164.87,162.0,60276900.0
920,"Aug 5, 2022",163.21,165.85,163.0,165.35,162.47,56697000.0
921,"Aug 4, 2022",166.01,167.19,164.43,165.81,162.7,55474100.0
922,"Aug 3, 2022",160.84,166.59,160.75,166.13,163.01,82507500.0
923,"Aug 2, 2022",160.1,162.41,159.63,160.01,157.01,59907000.0
924,"Aug 1, 2022",161.01,163.59,160.89,161.51,158.48,67829400.0
925,"Jul 29, 2022",161.24,163.63,159.5,162.51,159.46,101786900.0
926,"Jul 28, 2022",156.98,157.64,154.41,157.35,154.4,81378700.0
927,"Jul 27, 2022",152.58,157.33,152.16,156.79,153.85,78620700.0
928,"Jul 26, 2022",152.26,153.09,150.8,151.6,148.75,55138700.0
929,"Jul 25, 2022",154.01,155.04,152.28,152.95,150.08,53623900.0
930,"Jul 22, 2022",155.39,156.28,153.41,154.09,151.2,66675400.0
931,"Jul 21, 2022",154.5,155.57,151.94,155.35,152.43,65086600.0
932,"Jul 20, 2022",151.12,153.72,150.37,153.04,150.17,64823400.0
933,"Jul 19, 2022",147.92,151.23,146.91,151.0,148.16,82982400.0
934,"Jul 18, 2022",150.74,151.57,146.7,147.07,144.31,81420900.0
935,"Jul 15, 2022",149.78,150.86,148.2,150.17,147.35,76259900.0
936,"Jul 14, 2022",144.08,148.95,143.25,148.47,145.68,78140700.0
937,"Jul 13, 2022",142.99,146.45,142.12,145.49,142.76,71185600.0
938,"Jul 12, 2022",145.76,148.45,145.05,145.86,143.12,77588800.0
939,"Jul 11, 2022",145.67,146.64,143.78,144.87,142.15,63141600.0
940,"Jul 8, 2022",145.26,147.55,145.0,147.04,144.28,64547800.0
941,"Jul 7, 2022",143.29,146.55,143.28,146.35,143.6,66253700.0
942,"Jul 6, 2022",141.35,144.12,141.08,142.92,140.24,74064300.0
943,"Jul 5, 2022",137.77,141.61,136.93,141.56,138.9,73353800.0
944,"Jul 1, 2022",136.04,139.04,135.66,138.93,136.32,71051600.0
945,"Jun 30, 2022",137.25,138.37,133.77,136.72,134.15,98964500.0
946,"Jun 29, 2022",137.46,140.67,136.67,139.23,136.62,66242400.0
947,"Jun 28, 2022",142.13,143.42,137.32,137.44,134.86,67083400.0
948,"Jun 27, 2022",142.7,143.49,140.97,141.66,139.0,70207900.0
949,"Jun 24, 2022",139.9,141.91,139.77,141.66,139.0,89116800.0
950,"Jun 23, 2022",136.82,138.59,135.63,138.27,135.67,72433800.0
951,"Jun 22, 2022",134.79,137.76,133.91,135.35,132.81,73409200.0
952,"Jun 21, 2022",133.42,137.06,133.32,135.87,133.32,81000500.0
953,"Jun 17, 2022",130.07,133.08,129.81,131.56,129.09,134520300.0
954,"Jun 16, 2022",132.08,132.39,129.04,130.06,127.62,108123900.0
955,"Jun 15, 2022",134.29,137.34,132.16,135.43,132.89,91533000.0
956,"Jun 14, 2022",133.13,133.89,131.48,132.76,130.27,84784300.0
957,"Jun 13, 2022",132.87,135.2,131.44,131.88,129.4,122207100.0
958,"Jun 10, 2022",140.28,140.76,137.06,137.13,134.56,91437900.0
959,"Jun 9, 2022",147.08,147.95,142.53,142.64,139.96,69473000.0
960,"Jun 8, 2022",148.58,149.87,147.46,147.96,145.18,53950200.0
961,"Jun 7, 2022",144.35,149.0,144.1,148.71,145.92,67808200.0
962,"Jun 6, 2022",147.03,148.57,144.9,146.14,143.4,71598400.0
963,"Jun 3, 2022",146.9,147.97,144.46,145.38,142.65,88570300.0
964,"Jun 2, 2022",147.83,151.27,146.86,151.21,148.37,72348100.0
965,"Jun 1, 2022",149.9,151.74,147.68,148.71,145.92,74286600.0
966,"May 31, 2022",149.07,150.66,146.84,148.84,146.05,103718400.0
967,"May 27, 2022",145.39,149.68,145.26,149.64,146.83,90978500.0
968,"May 26, 2022",137.39,144.34,137.14,143.78,141.08,90601500.0
969,"May 25, 2022",138.43,141.79,138.34,140.52,137.88,92482700.0
970,"May 24, 2022",140.81,141.97,137.33,140.36,137.72,104132700.0
971,"May 23, 2022",137.79,143.26,137.65,143.11,140.42,117726300.0
972,"May 20, 2022",139.09,140.7,132.61,137.59,135.01,137426100.0
973,"May 19, 2022",139.88,141.66,136.6,137.35,134.77,136095600.0
974,"May 18, 2022",146.85,147.36,139.9,140.82,138.18,109742900.0
975,"May 17, 2022",148.86,149.77,146.68,149.24,146.44,78336300.0
976,"May 16, 2022",145.55,147.52,144.18,145.54,142.81,86643800.0
977,"May 13, 2022",144.59,148.1,143.11,147.11,144.35,113990900.0
978,"May 12, 2022",142.77,146.2,138.8,142.56,139.88,182602000.0
979,"May 11, 2022",153.5,155.45,145.81,146.5,143.75,142689800.0
980,"May 10, 2022",155.52,156.74,152.93,154.51,151.61,115366700.0
981,"May 9, 2022",154.93,155.83,151.49,152.06,149.2,131577900.0
982,"May 6, 2022",156.01,159.44,154.18,157.28,154.33,116124600.0
983,"May 5, 2022",163.85,164.08,154.95,156.77,153.6,130525300.0
984,"May 4, 2022",159.67,166.48,159.26,166.02,162.66,108256500.0
985,"May 3, 2022",158.15,160.71,156.32,159.48,156.26,88966500.0
986,"May 2, 2022",156.71,158.23,153.27,157.96,154.77,123055300.0
987,"Apr 29, 2022",161.84,166.2,157.25,157.65,154.46,131747600.0
988,"Apr 28, 2022",159.25,164.52,158.93,163.64,160.33,130216800.0
989,"Apr 27, 2022",155.91,159.79,155.38,156.57,153.4,88063200.0
990,"Apr 26, 2022",162.25,162.34,156.72,156.8,153.63,95623200.0
991,"Apr 25, 2022",161.12,163.17,158.46,162.88,159.59,96046400.0
992,"Apr 22, 2022",166.46,167.87,161.5,161.79,158.52,84882400.0
993,"Apr 21, 2022",168.91,171.53,165.91,166.42,163.06,87227800.0
994,"Apr 20, 2022",168.76,168.88,166.1,167.23,163.85,67929800.0
995,"Apr 19, 2022",165.02,167.82,163.91,167.4,164.02,67723800.0
996,"Apr 18, 2022",163.92,166.6,163.57,165.07,161.73,69023900.0
997,"Apr 14, 2022",170.62,171.27,165.04,165.29,161.95,75329400.0
998,"Apr 13, 2022",167.39,171.04,166.77,170.4,166.96,70618900.0
999,"Apr 12, 2022",168.02,169.87,166.64,167.66,164.27,79265200.0
1000,"Apr 11, 2022",168.71,169.03,165.5,165.75,162.4,72246700.0
1001,"Apr 8, 2022",171.78,171.78,169.2,170.09,166.65,76575500.0
1002,"Apr 7, 2022",171.16,173.36,169.85,172.14,168.66,77594700.0
1003,"Apr 6, 2022",172.36,173.63,170.13,171.83,168.36,89058800.0
1004,"Apr 5, 2022",177.5,178.3,174.42,175.06,171.52,73401800.0
1005,"Apr 4, 2022",174.57,178.49,174.44,178.44,174.83,76468400.0
1006,"Apr 1, 2022",174.03,174.88,171.94,174.31,170.79,78751300.0
1007,"Mar 31, 2022",177.84,178.03,174.4,174.61,171.08,103049300.0
1008,"Mar 30, 2022",178.55,179.61,176.7,177.77,174.18,92633200.0
1009,"Mar 29, 2022",176.69,179.01,176.34,178.96,175.34,100589400.0
1010,"Mar 28, 2022",172.17,175.73,172.0,175.6,172.05,90371900.0
1011,"Mar 25, 2022",173.88,175.28,172.75,174.72,171.19,80546200.0
1012,"Mar 24, 2022",171.06,174.14,170.21,174.07,170.55,90131400.0
1013,"Mar 23, 2022",167.99,172.64,167.65,170.21,166.77,98062700.0
1014,"Mar 22, 2022",165.51,169.42,164.91,168.82,165.41,81532000.0
1015,"Mar 21, 2022",163.51,166.35,163.01,165.38,162.04,95811400.0
1016,"Mar 18, 2022",160.51,164.48,159.76,163.98,160.67,123511700.0
1017,"Mar 17, 2022",158.61,161.0,157.63,160.62,157.37,75615400.0
1018,"Mar 16, 2022",157.05,160.0,154.46,159.59,156.36,102300200.0
1019,"Mar 15, 2022",150.9,155.57,150.38,155.09,151.95,92964300.0
1020,"Mar 14, 2022",151.45,154.12,150.1,150.62,147.58,108732100.0
1021,"Mar 11, 2022",158.93,159.28,154.5,154.73,151.6,96970100.0
1022,"Mar 10, 2022",160.2,160.39,155.98,158.52,155.32,105342000.0
1023,"Mar 9, 2022",161.48,163.41,159.41,162.95,159.66,91454900.0
1024,"Mar 8, 2022",158.82,162.88,155.8,157.44,154.26,131148300.0
1025,"Mar 7, 2022",163.36,165.02,159.04,159.3,156.08,96418800.0
1026,"Mar 4, 2022",164.49,165.55,162.1,163.17,159.87,83737200.0
1027,"Mar 3, 2022",168.47,168.91,165.55,166.23,162.87,76678400.0
1028,"Mar 2, 2022",164.39,167.36,162.95,166.56,163.19,79724800.0
1029,"Mar 1, 2022",164.7,166.6,161.97,163.2,159.9,83474400.0
1030,"Feb 28, 2022",163.06,165.42,162.43,165.12,161.78,95056600.0
1031,"Feb 25, 2022",163.84,165.12,160.87,164.85,161.52,91974200.0
1032,"Feb 24, 2022",152.58,162.85,152.0,162.74,159.45,141147500.0
1033,"Feb 23, 2022",165.54,166.15,159.75,160.07,156.83,90009200.0
1034,"Feb 22, 2022",164.98,166.69,162.15,164.32,161.0,91162800.0
1035,"Feb 18, 2022",169.82,170.54,166.19,167.3,163.92,82772700.0
1036,"Feb 17, 2022",171.03,171.91,168.47,168.88,165.47,69589300.0
1037,"Feb 16, 2022",171.85,173.34,170.05,172.55,169.06,61177400.0
1038,"Feb 15, 2022",170.97,172.95,170.25,172.79,169.3,62527400.0
1039,"Feb 14, 2022",167.37,169.58,166.56,168.88,165.47,86185500.0
1040,"Feb 11, 2022",172.33,173.08,168.04,168.64,165.23,98670700.0
1041,"Feb 10, 2022",174.14,175.48,171.55,172.12,168.64,90865900.0
1042,"Feb 9, 2022",176.05,176.65,174.9,176.28,172.72,71285000.0
1043,"Feb 8, 2022",171.73,175.35,171.43,174.83,171.3,74829200.0
1044,"Feb 7, 2022",172.86,173.95,170.95,171.66,168.19,77251200.0
1045,"Feb 4, 2022",171.68,174.1,170.68,172.39,168.91,82465400.0
1046,"Feb 3, 2022",174.48,176.24,172.12,172.9,169.19,89418100.0
1047,"Feb 2, 2022",174.75,175.88,173.33,175.84,172.07,84914300.0
1048,"Feb 1, 2022",174.01,174.84,172.31,174.61,170.86,86213900.0
1049,"Jan 31, 2022",170.16,175.0,169.51,174.78,171.03,115541600.0
1050,"Jan 28, 2022",165.71,170.35,162.8,170.33,166.67,179935700.0
1051,"Jan 27, 2022",162.45,163.84,158.28,159.22,155.8,121954600.0
1052,"Jan 26, 2022",163.5,164.39,157.82,159.69,156.26,108275300.0
1053,"Jan 25, 2022",158.98,162.76,157.02,159.78,156.35,115798400.0
1054,"Jan 24, 2022",160.02,162.3,154.7,161.62,158.15,162294600.0
1055,"Jan 21, 2022",164.42,166.33,162.3,162.41,158.92,122848900.0
1056,"Jan 20, 2022",166.98,169.68,164.18,164.51,160.98,91420500.0
1057,"Jan 19, 2022",170.0,171.08,165.94,166.23,162.66,94815000.0
1058,"Jan 18, 2022",171.51,172.54,169.41,169.8,166.16,90956700.0
1059,"Jan 14, 2022",171.34,173.78,171.09,173.07,169.36,80440800.0
1060,"Jan 13, 2022",175.78,176.62,171.79,172.19,168.49,84505800.0
1061,"Jan 12, 2022",176.12,177.18,174.82,175.53,171.76,74805200.0
1062,"Jan 11, 2022",172.32,175.18,170.82,175.08,171.32,76138300.0
1063,"Jan 10, 2022",169.08,172.5,168.17,172.19,168.49,106765600.0
1064,"Jan 7, 2022",172.89,174.14,171.03,172.17,168.47,86709100.0
1065,"Jan 6, 2022",172.7,175.3,171.64,172.0,168.31,96904000.0
1066,"Jan 5, 2022",179.61,180.17,174.64,174.92,171.17,94537600.0
1067,"Jan 4, 2022",182.63,182.94,179.12,179.7,175.84,99310400.0
1068,"Jan 3, 2022",177.83,182.88,177.71,182.01,178.1,104487900.0
1069,"Dec 31, 2021",178.09,179.23,177.26,177.57,173.76,64062300.0
1070,"Dec 30, 2021",179.47,180.57,178.09,178.2,174.38,59773000.0
1071,"Dec 29, 2021",179.33,180.63,178.14,179.38,175.53,62348900.0
1072,"Dec 28, 2021",180.16,181.33,178.53,179.29,175.44,79144300.0
1073,"Dec 27, 2021",177.09,180.42,177.07,180.33,176.46,74919600.0
1074,"Dec 23, 2021",175.85,176.85,175.27,176.28,172.5,68356600.0
